0	35
1	28.75000191
2	27.50000191
3	25.00000191
4	21.87500191
5	15.87500095
6	15.00000095
7	14.12500095
8	13.81250095
9	13.00000095
10	11.15000057
11	10.71250057
12	10.31250095
13	9.950000763
14	9.625
15	9.318750381
16	9.03125
17	8.768750191
18	8.518750191
19	8.293750763
20	8.075000763
21	7.862500191
22	7.662500381
23	7.487500191
24	7.312500477
25	7.143750191
26	6.981250286
27	6.831250191
28	6.681250095
29	6.543750286
30	6.412500381
31	6.287500381
32	6.168750286
33	6.050000191
34	5.937500477
35	5.831250191
36	5.725000381
37	5.618750095
38	5.525000095
39	5.431250095
40	5.343750477
41	5.256250381
42	5.168750286
43	5.087500095
44	5.012500286
45	4.931250095
46	4.862500191
47	4.733750343
48	4.666875362
49	4.626250267
50	4.552500248
51	4.481250286
52	4.41937542
53	4.361250401
54	4.299375057
55	4.242500305
56	4.186875343
57	4.132500172
58	4.080000401
59	4.02875042
60	3.979375124
61	3.930000305
62	3.881875277
63	3.835625172
64	3.791250229
65	3.746875286
66	3.703750134
67	3.661250114
68	3.620000124
69	3.579375267
70	3.5400002
71	3.502500057
72	3.464375257
73	3.429375172
74	3.393750191
75	3.357500076
76	3.3368752
77	3.291250229
78	3.258125067
79	3.225625038
80	3.193750143
81	3.163750172
82	3.1337502
83	3.103750229
84	3.075625181
85	3.046875238
86	3.020625114
87	2.9931252
88	2.966875076
89	2.940625191
90	2.914375067
91	2.88937521
92	2.865000248
93	2.841250181
94	2.817500114
95	2.793125153
96	2.770625114
97	2.746250153
98	2.721875191
99	2.700625181
100	2.678750038
101	2.657500029
102	2.637500048
103	2.616875172
104	2.596875191
105	2.577500105
106	2.558125019
107	2.539375067
108	2.520625114
109	2.502500057
110	2.485000134
111	2.46875
112	2.449375153
113	2.433125019
114	2.416250229
115	2.3993752
116	2.382500172
117	2.365625143
118	2.350000143
119	2.334375143
120	2.318750143
121	2.304375172
122	2.288125038
123	2.273750067
124	2.2587502
125	2.243750095
126	2.229375124
127	2.214375019
128	2.20187521
129	2.1875
130	2.173750162
131	2.160625219
132	2.146875143
133	2.13499999
134	2.120000124
135	2.107500076
136	2.096250057
137	2.08375001
138	2.0712502
139	2.058125019
140	2.046250105
141	2.033750057
142	2.022500038
143	2.010625124
144	1.998750091
145	1.988125086
146	1.976250052
147	1.965625048
148	1.955625057
149	1.944375038
150	1.933125138
151	1.923125148
152	1.912500143
153	1.902500033
154	1.891250134
155	1.881875038
156	1.871250033
157	1.861875057
158	1.851875067
159	1.842500091
160	1.8325001
161	1.823125124
162	1.813750029
163	1.804375052
164	1.794375062
165	1.786250114
166	1.776875138
167	1.768125057
168	1.76000011
169	1.751250029
170	1.742500067
171	1.736875057
172	1.726875067
173	1.717500091
174	1.710000038
175	1.701875091
176	1.693125129
177	1.685625076
178	1.678125024
179	1.669375062
180	1.661875129
181	1.654375076
182	1.648125052
183	1.640625119
184	1.633125067
185	1.625000119
186	1.618750095
187	1.610625029
188	1.604375124
189	1.597500086
190	1.590625048
191	1.583125114
192	1.576250076
193	1.569375038
194	1.561875105
195	1.555000067
196	1.547500014
197	1.540625095
198	1.535000086
199	1.527500033
200	1.521250129
201	1.514375091
202	1.508750081
203	1.501875043
204	1.495000124
205	1.489375114
206	1.483750105
207	1.477500081
208	1.471875072
209	1.465000033
210	1.460000038
211	1.454375029
212	1.448750019
213	1.442500114
214	1.436875105
215	1.430625081
216	1.425000072
217	1.419375062
218	1.413750052
219	1.409375072
220	1.403125048
221	1.398125052
222	1.392500043
223	1.388125062
224	1.383750081
225	1.3793751
226	1.373125076
227	1.368750095
228	1.360625029
229	1.351875067
230	1.345625043
231	1.341250062
232	1.335625052
233	1.331250072
234	1.326250076
235	1.325000048
236	1.31812501
237	1.313125014
238	1.307500005
239	1.303125024
240	1.299375057
241	1.293750048
242	1.290000081
243	1.2856251
244	1.280625105
245	1.276250005
246	1.27125001
247	1.266875029
248	1.261875033
249	1.256875038
250	1.253125072
251	1.249375105
252	1.245625019
253	1.241250038
254	1.235625029
255	1.231250048
256	1.226875067
257	1.2231251
258	1.219375014
259	1.215000033
260	1.211250067
261	1.2075001
262	1.203750014
263	1.198750019
264	1.195000052
265	1.1918751
266	1.1875
267	1.183125019
268	1.180000067
269	1.175625086
270	1.171875
271	1.168750048
272	1.163750052
273	1.161250114
274	1.156875014
275	1.153125048
276	1.150000095
277	1.145624995
278	1.142500043
279	1.138750076
280	1.13500011
281	1.131250024
282	1.128750086
283	1.125625014
284	1.121875048
285	1.118750095
286	1.11500001
287	1.111250043
288	1.108125091
289	1.104375005
290	1.101250052
291	1.097500086
292	1.095000029
293	1.091875076
294	1.088750005
295	1.085625052
296	1.0825001
297	1.079375029
298	1.075625062
299	1.07250011
300	1.07250011
301	1.065000057
302	1.063125014
303	1.060000062
304	1.058125019
305	1.054375052
306	1.051874995
307	1.048750043
308	1.045000076
309	1.04124999
310	1.038750052
311	1.035000086
312	1.031875014
313	1.028750062
314	1.026250005
315	1.023125052
316	1.020624995
317	1.018125057
318	1.016250014
319	1.013750076
320	1.010625005
321	1.006875038
322	1.003750086
323	1.002500057
324	0.998125076
325	0.995625019
326	0.993125021
327	0.990000069
328	0.986875057
329	0.98437506
330	0.981875062
331	0.979375064
332	0.976875067
333	0.975000024
334	0.971875072
335	0.96875006
336	0.966250062
337	0.965000033
338	0.961250067
339	0.958125055
340	0.956250072
341	0.954375029
342	0.950625062
343	0.948125064
344	0.94750005
345	0.945000052
346	0.942500055
347	0.941250026
348	0.938125074
349	0.936250031
350	0.933750033
351	0.931250036
352	0.929375052
353	0.926875055
354	0.923125029
355	0.921250045
356	0.919375062
357	0.91625005
358	0.913750052
359	0.912500024
360	0.916875064
361	0.915000021
362	0.911250055
363	0.903125048
364	0.901250064
365	0.900000036
366	0.895000041
367	0.892500043
368	0.891250014
369	0.888125062
370	0.886250019
371	0.883125067
372	0.881875038
373	0.879375041
374	0.876875043
375	0.87500006
376	0.873125017
377	0.870625019
378	0.868750036
379	0.867500067
380	0.865000069
381	0.863125026
382	0.861875057
383	0.85937506
384	0.858125031
385	0.856250048
386	0.85375005
387	0.851250052
388	0.850000024
389	0.848125041
390	0.845625043
391	0.844375014
392	0.842500031
393	0.840000033
394	0.837500036
395	0.836250067
396	0.834375024
397	0.831875026
398	0.829375029
399	0.827500045
400	0.826250017
401	0.825000048
402	0.821875036
403	0.821250021
404	0.820000052
405	0.817500055
406	0.814375043
407	0.813125014
408	0.810625017
409	0.809375048
410	0.80687505
411	0.805625021
412	0.804375052
413	0.801875055
414	0.801250041
415	0.799375057
416	0.797500014
417	0.795625031
418	0.794375062
419	0.791875064
420	0.790625036
421	0.788125038
422	0.786250055
423	0.785000026
424	0.782500029
425	0.78125006
426	0.779375017
427	0.777500033
428	0.77562505
429	0.774375021
430	0.773750007
431	0.773750007
432	0.77125001
433	0.769375026
434	0.768750012
435	0.768125057
436	0.766875029
437	0.763125062
438	0.760625064
439	0.759375036
440	0.757500052
441	0.759375036
442	0.791875064
443	0.775000036
444	0.748750031
445	0.747500062
446	0.746250033
447	0.745625019
448	0.743750036
449	0.742500007
450	0.740625024
451	0.739375055
452	0.738125026
453	0.736250043
454	0.741875052
455	0.738750041
456	0.736250043
457	0.73437506
458	0.731875062
459	0.730000019
460	0.728125036
461	0.726250052
462	0.72437501
463	0.723750055
464	0.721875012
465	0.719375014
466	0.718125045
467	0.716250062
468	0.715000033
469	0.713750005
470	0.711250007
471	0.710000038
472	0.70875001
473	0.706875026
474	0.706250012
475	0.704375029
476	0.702500045
477	0.701875031
478	0.700625062
479	0.698125005
480	0.695625007
481	0.693750024
482	0.69312501
483	0.691250026
484	0.688750029
485	0.688125014
486	0.686875045
487	0.685000062
488	0.682500005
489	0.680625021
490	0.678750038
491	0.678125024
492	0.676875055
493	0.674375057
494	0.673125029
495	0.670625031
496	0.670625031
497	0.668125033
498	0.668125033
499	0.666875005
500	0.665625036
501	0.664375007
502	0.662500024
503	0.66187501
504	0.660625041
505	0.658125043
506	0.657500029
507	0.65625006
508	0.655625045
509	0.654375017
510	0.652500033
511	0.65062505
512	0.649375021
513	0.648750007
514	0.647500038
515	0.646875024
516	0.645625055
517	0.644375026
518	0.643125057
519	0.643125057
520	0.640000045
521	0.639375031
522	0.637500048
523	0.638125002
524	0.636250019
525	0.63500005
526	0.633750021
527	0.632500052
528	0.631250024
529	0.630000055
530	0.628125012
531	0.626250029
532	0.626250029
533	0.625
534	0.623750031
535	0.622500002
536	0.621250033
537	0.620000005
538	0.618750036
539	0.616875052
540	0.616250038
541	0.616250038
542	0.61500001
543	0.614375055
544	0.612500012
545	0.611875057
546	0.611250043
547	0.610000014
548	0.608750045
549	0.607500017
550	0.607500017
551	0.605625033
552	0.604375005
553	0.603125036
554	0.601875007
555	0.600625038
556	0.601875007
557	0.601250052
558	0.600000024
559	0.598750055
560	0.597500026
561	0.596406281
562	0.595000029
563	0.594375014
564	0.593125045
565	0.591875017
566	0.591875017
567	0.591250002
568	0.589375019
569	0.588750005
570	0.587500036
571	0.586875021
572	0.586250007
573	0.585000038
574	0.583125055
575	0.581875026
576	0.580625057
577	0.580000043
578	0.579375029
579	0.577500045
580	0.578125
581	0.576250017
582	0.576250017
583	0.575625002
584	0.575000048
585	0.573125005
586	0.571875036
587	0.571250021
588	0.570625007
589	0.570000052
590	0.568750024
591	0.567500055
592	0.566250026
593	0.564999998
594	0.563750029
595	0.564375043
596	0.5625
597	0.561875045
598	0.560625017
599	0.560000002
600	0.558750033
601	0.558750033
602	0.558125019
603	0.55687505
604	0.555000007
605	0.553750038
606	0.553125024
607	0.55250001
608	0.551250041
609	0.550000012
610	0.548750043
611	0.547500014
612	0.546875
613	0.545625031
614	0.545625031
615	0.545625031
616	0.545625031
617	0.545000017
